TimeStamp,TDT6_VWC,LWIN,LWOUT,SWIN,SWOUT,RN,PRECIP,PA,TA,WS,RH,STP_TSOIL20
2017-02-27 12:00:00+00:00,37.866,325.321,346.321,31.969,6.228,4.741,0.167,980.83,6.569,4.871,90.175,7.862
2017-02-28 12:00:00+00:00,36.801,304.727,334.29,78.008,14.491,33.955,0.096,978.232,3.52,4.303,85.717,6.722
2017-03-01 12:00:00+00:00,44.546,312.327,343.548,86.902,15.857,39.824,0.017,987.944,5.866,3.902,83.442,6.507
2017-03-02 12:00:00+00:00,35.774,285.438,340.354,95.459,18.477,22.065,0.019,996.88,6.177,6.391,67.921,6.559
2017-03-03 12:00:00+00:00,33.96,318.142,340.904,34.342,6.143,5.437,0.024,991.169,5.78,3.119,92.367,6.138
2017-03-04 12:00:00+00:00,34.026,323.721,350.471,74.745,13.254,34.741,0.022,980.283,7.531,3.182,85.02,6.715
2017-03-05 12:00:00+00:00,35.942,302.21,341.931,64.505,12.165,12.619,0.09,981.914,6.093,5.131,83.013,6.782
2017-03-06 12:00:00+00:00,35.495,316.388,344.742,98.289,18.543,51.391,0.027,993.444,5.932,3.881,86.174,6.659
2017-03-07 12:00:00+00:00,34.371,274.394,341.492,134.049,25.74,41.212,0,1006.233,5.42,3.04,80.432,6.682
2017-03-08 12:00:00+00:00,38.935,331.438,354.792,59.731,10.218,26.159,0.132,1002.604,8.803,3.897,89.646,7.185
2017-03-09 12:00:00+00:00,35.676,308.346,358.002,150.547,28.546,72.344,0.01,1010.607,9.231,3.774,79.179,7.79
2017-03-10 12:00:00+00:00,34.511,319.654,352.873,105.631,19.681,52.731,0,1016.376,7.42,3.017,88.329,7.705
2017-03-11 12:00:00+00:00,34.208,319.023,360.463,96.371,18.432,36.5,0,1009.75,8.936,2.407,88.299,8.46
2017-03-12 12:00:00+00:00,34.166,342.919,364.552,69.642,12.542,35.467,0,1005.742,9.648,1.517,84.007,8.663
2017-03-13 12:00:00+00:00,34.144,306.548,364.688,163.699,31.845,73.714,0,1018.085,9.925,3.335,74.895,9.287
2017-03-14 12:00:00+00:00,34.199,314.762,360.298,100.089,18.818,35.735,0,1021.689,9.657,3.152,86.63,9.178
2017-03-15 12:00:00+00:00,34.092,303.852,368.094,167.678,32.247,71.189,0,1022.684,10.702,1.947,78.359,9.524
2017-03-16 12:00:00+00:00,34.198,303.444,361.167,164.071,32.708,73.64,0,1012.828,9.366,3.798,84.091,9.443
2017-03-17 12:00:00+00:00,34.077,312.902,353.598,111.259,21.601,48.962,0.002,1005.854,7.651,5.616,72.304,9.154
2017-03-18 12:00:00+00:00,34.088,362.998,372.798,45.03,8.496,26.734,0.02,998.65,11.977,5.657,83.976,9.322
2017-03-19 12:00:00+00:00,33.988,351.031,374.529,97.199,18.534,55.167,0.007,997.822,12.14,6.769,79.584,9.969
2017-03-20 12:00:00+00:00,33.986,340.846,362.612,43.82,8.81,13.243,0.128,994.117,9.871,5.234,90.578,10.228
2017-03-21 12:00:00+00:00,34.205,259.735,344.762,185.654,38.03,62.597,0,998.676,6.358,5.051,65.981,9.172
2017-03-22 12:00:00+00:00,34.258,304.152,344.677,73.58,15.301,17.754,0.042,999.275,6.475,4.424,81.005,8.277
2017-03-23 12:00:00+00:00,34.557,304.596,351.319,138.774,28.083,63.968,0.013,1007.751,7.303,4.775,83.541,8.359
2017-03-24 12:00:00+00:00,34.583,289.135,352.896,167.171,33.962,69.449,0,1020.008,7.161,5.372,81.529,8.517
2017-03-25 12:00:00+00:00,34.47,263.454,348.912,209.657,42.769,81.43,0,1021.087,6.75,4.933,64.469,8.404
2017-03-26 12:00:00+00:00,34.412,282.479,352.762,177.859,36.589,70.987,0,1016.314,7.253,4.086,79.101,8.3
2017-03-27 12:00:00+00:00,34.305,315.213,359.8,171.2,34.717,91.895,0,1013.506,7.478,3.395,88.559,8.899
2017-03-28 12:00:00+00:00,34.211,326.856,363.873,156.647,31.124,88.507,0.006,1010.764,8.355,2.817,84.198,9.498
2017-03-29 12:00:00+00:00,34.105,356.304,377.86,95.896,18.629,55.711,0,1012.004,12.542,5.015,81.16,10.364
2017-03-30 12:00:00+00:00,34.065,327.973,385.833,173.957,34.827,81.269,0,1009.753,14.413,4.538,67.782,10.97
2017-03-31 12:00:00+00:00,33.942,320.379,373.581,121.104,25.553,42.348,0,1000.98,12.541,3.972,69.085,11.349
2017-04-01 12:00:00+00:00,33.743,311.608,368.817,150.591,31.427,61.956,0,1000.761,11.078,3.507,71.592,10.892
2017-04-02 12:00:00+00:00,33.581,302.433,366.229,178.307,36.698,77.814,0,1012.066,9.365,2.688,80.373,10.856
2017-04-03 12:00:00+00:00,33.284,313,369.115,199.077,41.179,101.784,0,1016.093,9.365,3.273,86.279,11.33
2017-04-04 12:00:00+00:00,32.927,344.179,368.344,81.907,16.092,41.651,0,1016.206,10.185,3.089,80.574,11.256
2017-04-05 12:00:00+00:00,32.689,300.16,362.775,184.509,37.792,84.103,0,1020.678,8.818,3.59,71.572,11.016
2017-04-06 12:00:00+00:00,32.275,289.592,367.34,226.064,46.358,101.957,0,1020.76,9.827,2.025,69.554,11.125
2017-04-07 12:00:00+00:00,31.884,285.323,363.565,210.9,44.393,88.265,0,1017.525,8.819,2.713,73.598,11.242
2017-04-08 12:00:00+00:00,31.388,290.79,367.698,236.06,50.469,108.682,0,1014.901,9.752,2.136,80.873,11.326
2017-04-09 12:00:00+00:00,31.014,318.138,387.673,250.612,52.825,128.252,0.002,1011.009,14.298,3.816,66.372,11.745
2017-04-10 12:00:00+00:00,30.399,308.377,365.577,153.676,32.813,63.663,0,1015.043,9.627,3.856,64.518,12.075
2017-04-11 12:00:00+00:00,29.559,287.273,366.36,242.404,50.843,112.473,0,1016.446,9.338,3.225,67.643,11.636
2017-04-12 12:00:00+00:00,28.648,311.762,365.729,148.327,31.604,62.757,0,1008.203,9.771,4.973,71.814,11.496
2017-04-13 12:00:00+00:00,27.72,294.154,357.371,159.102,34.396,61.489,0,1007.926,8.21,3.412,68.989,11.175
2017-04-14 12:00:00+00:00,26.957,340.594,369.456,128.038,26.71,72.466,0.003,1006.4,10.196,3.797,70.672,11.07
2017-04-15 12:00:00+00:00,26.131,311.319,365.254,202.266,43.639,104.692,0.047,1007.696,9.644,4.717,64.996,11.397
2017-04-16 12:00:00+00:00,25.178,327.071,360.819,140.949,30.102,77.1,0.037,1011.19,8.566,3.684,73.064,10.975
2017-04-17 12:00:00+00:00,24.463,309.715,361.731,215.817,44.589,119.211,0,1013.175,7.868,3.338,70.934,11.25
2017-04-18 12:00:00+00:00,23.274,282.577,351.027,211.668,46.586,96.632,0,1021.339,6.195,4.559,68.973,10.975
2017-04-19 12:00:00+00:00,22.141,266.294,348.065,226.696,49.405,95.521,0,1027.487,5.406,2.082,67.31,10.48
2017-04-20 12:00:00+00:00,21.486,337.573,366.329,168.294,35.607,103.931,0.013,1025.664,9.202,2.979,71.206,10.614
2017-04-21 12:00:00+00:00,21.068,355.537,368.458,83.035,17.892,52.221,0,1021.134,10.896,3.184,73.696,11.138
2017-04-22 12:00:00+00:00,20.327,331.79,369.71,184.375,38.701,107.753,0.003,1019.191,8.899,2.147,72.015,11.555
2017-04-23 12:00:00+00:00,19.719,312.45,364.779,169.627,36.553,80.744,0,1016.432,8.883,2.364,62.993,11.713
2017-04-24 12:00:00+00:00,19.121,319.206,358.688,112.385,24.612,48.292,0,1005.343,8.42,3.846,75.235,11.472
2017-04-25 12:00:00+00:00,18.603,266.421,345.738,259.689,57.52,122.853,0.001,1003.212,4.354,5.051,64.523,10.706
2017-04-26 12:00:00+00:00,18.11,289.319,340.794,204.177,44.674,108.028,0.044,1007.583,4.068,4.735,84.448,10.297
2017-04-27 12:00:00+00:00,17.952,302.923,345.127,156.346,35.27,78.872,0.011,1008.444,5.16,3.205,81.873,9.78
2017-04-28 12:00:00+00:00,17.724,319.971,357.99,192.534,42.696,111.82,0,1007.177,7.544,2.775,75.761,10.21
2017-04-29 12:00:00+00:00,17.474,314.883,371.298,192.932,42.208,94.31,0,1005.974,10.138,2.958,71.542,10.963
2017-04-30 12:00:00+00:00,16.975,312.546,377.412,230.461,51.102,114.492,0,995.449,11.954,4.483,59.98,11.439
2017-05-01 12:00:00+00:00,16.564,335.021,365.119,155.099,34.924,90.077,0.042,997.456,9.641,4.078,83.099,11.883
2017-05-02 12:00:00+00:00,16.451,320.098,367.779,170.103,37.887,84.535,0,1010.149,9.822,3.568,79.77,11.618
2017-05-03 12:00:00+00:00,16.34,342.065,357.033,45.803,10.287,20.547,0.021,1012.713,8.281,4.281,91.581,11.228
2017-05-04 12:00:00+00:00,16.291,343.04,364.973,119.996,26.659,71.404,0,1013.554,9.345,5.081,83.037,11.118
2017-05-05 12:00:00+00:00,16.132,325.46,367.744,174.537,38.957,93.297,0,1012.469,9.721,4.89,74.454,11.184
2017-05-06 12:00:00+00:00,15.902,347.415,372.648,164.614,36.128,103.252,0,1005.164,10.049,4.211,80.041,11.639
2017-05-07 12:00:00+00:00,15.704,339.74,372.283,201.983,42.554,126.885,0,1011.122,9.531,4.477,77.707,12.19
2017-05-08 12:00:00+00:00,15.501,329.06,363.812,152.408,34.593,83.063,0,1016.291,8.783,5.445,76.745,12.096
2017-05-09 12:00:00+00:00,15.31,335.09,362.217,112.384,25.048,60.209,0,1012.882,8.203,2.15,72.953,11.856
2017-05-10 12:00:00+00:00,15.183,281.152,369.74,338.279,73.09,176.601,0,999.936,8.328,1.906,71.354,12.31
2017-05-11 12:00:00+00:00,14.832,318.238,383.402,288.501,63.74,159.596,0,988.831,11.906,3.068,70.89,12.979
2017-05-12 12:00:00+00:00,14.663,354.804,388.729,175.293,39.401,101.967,0.024,988.666,13.874,3.606,82.262,13.814
2017-05-13 12:00:00+00:00,14.531,333.419,378.467,119.8,27.724,47.029,0.001,998.81,12.596,3.472,75.571,13.755
2017-05-14 12:00:00+00:00,14.45,330.015,386.565,227.356,49.035,121.77,0.013,1008.964,13.695,3.368,68.253,13.677
2017-05-15 12:00:00+00:00,14.36,354.221,378.233,109.196,24.966,60.217,0.011,1015.599,13,3.795,83.911,13.553
2017-05-16 12:00:00+00:00,14.264,374.875,414.702,232.693,48.976,143.891,0.019,1014.131,18.611,4.252,73.781,14.707
2017-05-17 12:00:00+00:00,13.176,384.979,400.738,143.461,30.035,97.668,0.759,1007.296,15.672,2.397,91.15,15.714
2017-05-18 12:00:00+00:00,17.434,362.731,387.204,196.143,40.94,130.73,0.301,1002.687,12.379,2.182,83.985,15.829
2017-05-19 12:00:00+00:00,33.832,347.427,369.771,118.96,26.138,70.478,0.053,1001.682,9.99,3.506,87.998,15.095
2017-05-20 12:00:00+00:00,32.301,315.396,376.515,236.296,51.521,123.656,0.028,1008.459,11.137,3.236,80.127,14.774
2017-05-21 12:00:00+00:00,31.799,309.827,384.302,273.396,59.206,139.715,0,1014.678,12.348,2.823,75.558,14.999
2017-05-22 12:00:00+00:00,31.336,325.965,396.873,278.473,60.229,147.336,0,1008.025,14.93,2.614,73.279,15.572
2017-05-23 12:00:00+00:00,30.845,334.717,400.36,260.125,56.148,138.333,0,1010.956,15.829,2.55,76.06,16.249
2017-05-24 12:00:00+00:00,30.219,343.092,408.652,260.032,55.309,139.163,0,1016.077,16.867,1.895,79.145,16.734
2017-05-25 12:00:00+00:00,29.172,335.973,410.794,337.821,71.255,191.746,0,1015.402,16.465,1.994,79.154,17.354
2017-05-26 12:00:00+00:00,27.828,329.292,413,345.274,73.393,188.173,0,1010.432,17.335,3.112,73.844,18.022
2017-05-27 12:00:00+00:00,26.04,341.752,413.238,295.931,63.643,160.803,0.072,1005.243,18.405,3.545,74.016,18.385
2017-05-28 12:00:00+00:00,25.156,347.185,409.298,271.415,57.106,152.197,0.1,1008.519,16.564,1.894,80.959,18.36
2017-05-29 12:00:00+00:00,26.21,373.902,405.979,197.909,40.799,125.033,0.159,1003.708,15.96,2.188,89.865,18.51
2017-05-30 12:00:00+00:00,26.927,365.104,403.415,181.959,38.475,105.174,0,1005.46,16.464,2.934,82.523,18.546
2017-05-31 12:00:00+00:00,26.519,341.29,400.852,241.839,50.005,132.271,0.001,1013.187,14.939,1.907,83.327,18.249
2017-06-01 12:00:00+00:00,26.096,342.85,409.287,296.362,61.086,168.838,0,1011.935,16.464,2.38,78.985,18.428
2017-06-02 12:00:00+00:00,25.47,362.746,404.81,193.136,40.866,110.205,0.067,1007.217,16.586,1.484,82.979,18.479
2017-06-03 12:00:00+00:00,24.928,353.406,402.802,265.015,53.361,162.258,0,1004.516,15.989,2.163,76.79,18.466
2017-06-04 12:00:00+00:00,23.765,328.198,395.631,280.39,57.15,155.807,0,1006.158,14.249,2.902,67.17,18.273
2017-06-05 12:00:00+00:00,22.82,353.631,391.129,199.671,43.078,119.095,0.082,998.545,13.944,4.47,78.68,17.83
2017-06-06 12:00:00+00:00,29.179,350.935,374.348,81.752,18,40.34,0.419,984.377,11.815,5.872,86.566,16.809
2017-06-07 12:00:00+00:00,34.259,331.906,387.917,282.008,56.424,169.574,0.017,999.72,13.792,5.508,66.663,15.96
2017-06-08 12:00:00+00:00,32.987,368.352,394.715,178.619,37.016,115.241,0.015,1000.69,15.01,4.347,81.655,16.405
2017-06-09 12:00:00+00:00,32.301,343.517,398.367,303.937,62.184,186.903,0.007,1001.51,15.417,3.05,76.533,16.891
2017-06-10 12:00:00+00:00,31.366,343.377,406.777,318.87,63.273,192.197,0,1007.15,16.737,3.469,75.341,17.248
2017-06-11 12:00:00+00:00,29.971,351.01,410.702,275.776,56.498,159.586,0,1004.137,17.725,4.161,70.573,17.792
2017-06-12 12:00:00+00:00,27.629,332.733,391.277,230.787,48.053,124.191,0,1006.96,14.472,3.688,71.413,17.579
2017-06-13 12:00:00+00:00,25.507,342.135,399.981,245.688,48.97,138.872,0,1010.473,15.508,1.405,75.991,17.382
2017-06-14 12:00:00+00:00,24.104,331.519,407.983,352.908,69.968,206.475,0,1008.917,16.628,2.06,72.291,17.655
2017-06-15 12:00:00+00:00,21.998,342.802,413.25,310.694,63.863,176.383,0,1004.589,18.042,2.972,68.081,18.205
2017-06-16 12:00:00+00:00,20.019,343.138,406.508,295.239,59.46,172.408,0,1013.563,16.592,3.001,69.245,18.124
2017-06-17 12:00:00+00:00,18.795,366.644,430.744,297.643,59.676,173.867,0,1016.877,21.082,1.857,75.172,18.749
2017-06-18 12:00:00+00:00,17.861,372.427,437.952,327.855,64.045,198.285,0,1014.51,22.169,1.563,74.526,19.633
2017-06-19 12:00:00+00:00,17.191,360.148,433.529,337.768,66.679,197.708,0,1010.803,21.637,1.273,71.435,20.134
2017-06-20 12:00:00+00:00,16.583,355.529,421.127,290.129,58.656,165.875,0,1009.893,19.081,1.969,79.935,20.189
2017-06-21 12:00:00+00:00,16.275,358.617,424.862,306.94,61.698,178.997,0,1006.662,19.55,2.374,78.499,20.207
2017-06-22 12:00:00+00:00,16.069,370.925,417.74,212.365,44.901,120.649,0.012,1001.888,19.392,3.023,80.037,20.298
2017-06-23 12:00:00+00:00,15.865,356.748,410.096,248.152,48.961,145.843,0,1005.573,17.41,3.485,73.518,19.666
2017-06-24 12:00:00+00:00,15.716,378.673,417.931,195.64,41.222,115.16,0,1003.223,19.19,3.886,72.498,19.469
2017-06-25 12:00:00+00:00,15.544,369.406,403.948,134.145,27.571,72.032,0,1002.179,16.829,3.355,75.551,19.151
2017-06-26 12:00:00+00:00,15.379,322.181,399.073,321.098,63.106,181.1,0,1005.367,14.532,2,66.35,18.735
2017-06-27 12:00:00+00:00,15.284,379.383,393.635,86.612,18.143,54.217,0.118,998.767,14.817,2.6,83.842,18.439
2017-06-28 12:00:00+00:00,25.514,378.971,386.902,104.513,21.635,74.947,0.41,987.108,13.585,4.299,94.74,17.838
2017-06-29 12:00:00+00:00,26.2,365.319,389.998,151.715,31.36,95.676,0,986.697,14.046,2.677,81.489,17.446
2017-06-30 12:00:00+00:00,25.628,367.379,406.025,188.436,39.755,110.036,0.003,995.091,15.758,1.87,82.38,17.812
2017-07-01 12:00:00+00:00,25.343,364.65,410.273,252.452,51.065,155.764,0.007,1005.198,16.577,3.564,77.57,18.382
2017-07-02 12:00:00+00:00,24.94,341.071,415,336.567,70.934,191.704,0,1010.929,16.445,2.824,72.236,19.06
2017-07-03 12:00:00+00:00,24.769,357.623,405.758,191.383,41.872,101.376,0.001,1010.643,16.537,2.435,79.305,19.032
2017-07-04 12:00:00+00:00,24.371,365.346,411.827,180.922,38.768,95.673,0,1010.534,17.626,1.387,76.678,18.999
2017-07-05 12:00:00+00:00,23.933,351.804,422.425,256.018,53.32,132.077,0,1009.774,18.612,1.735,74.419,19.371
2017-07-06 12:00:00+00:00,23.352,367.812,422.231,256.922,51.783,150.72,0.011,1006.616,19.137,2.726,74.951,19.705
2017-07-07 12:00:00+00:00,22.712,370.287,437.465,294.811,56.546,171.089,0,1006.117,21.002,2.081,70.097,20.363
2017-07-08 12:00:00+00:00,21.938,365.287,424.231,281.264,54.446,167.874,0.002,1009.007,18.046,2.533,74.217,20.987
2017-07-09 12:00:00+00:00,21.009,370.827,426.077,244.688,47.331,142.107,0,1004.301,19.281,2.586,73.303,20.9
2017-07-10 12:00:00+00:00,20.323,362.933,420.667,228.497,43.632,127.131,0.074,998.842,18.786,1.802,79.078,20.673
2017-07-11 12:00:00+00:00,20.343,370.835,395.102,104.595,18.867,61.461,0.269,1000.314,14.842,2.087,90.503,19.912
2017-07-12 12:00:00+00:00,32.479,346.9,398.59,266.1,45.919,168.491,0.151,1005.87,15.117,3.65,75.3,19.171
2017-07-13 12:00:00+00:00,32.174,331.371,400.948,265.078,47.822,147.679,0,1012.436,15.056,1.601,68.539,18.819
2017-07-14 12:00:00+00:00,31.141,350.992,401.669,197.61,36.378,110.554,0,1009.73,16.098,3.236,67.494,18.865
2017-07-15 12:00:00+00:00,30.079,377.665,407.383,144.305,25.264,89.322,0,1012.03,16.772,2.508,77.327,18.622
2017-07-16 12:00:00+00:00,29.144,391.621,420.81,157.835,27.364,101.281,0.006,1012.878,19.405,2.375,84.879,19.086
2017-07-17 12:00:00+00:00,27.927,352.204,421.681,297.102,48.614,179.011,0.001,1014.109,18.013,2.078,74.309,19.909
2017-07-18 12:00:00+00:00,25.968,360.123,419.598,257.818,43.644,154.699,0.002,1008.836,18.592,3.028,72.665,20.252
2017-07-19 12:00:00+00:00,24.208,385.492,427.125,243.392,41.855,159.904,0.122,997.532,20.323,3.744,79.968,20.559
2017-07-20 12:00:00+00:00,23.314,364.979,406.179,167.749,30.053,96.496,0.013,998.241,17.351,3.005,74.347,20.38
2017-07-21 12:00:00+00:00,22.351,333.271,406.346,284.859,52.466,159.318,0.001,1000.753,16.927,3.704,67.651,19.36
2017-07-22 12:00:00+00:00,21.635,368.24,399.45,164.073,29.007,103.856,0.024,999.428,15.763,2.662,77.066,19.26
2017-07-23 12:00:00+00:00,20.931,357.498,394.46,187.176,33.898,116.315,0.013,1001.498,14.623,2.18,80.596,18.663
2017-07-24 12:00:00+00:00,20.664,383.021,389.812,122.686,20.397,95.497,0.039,1003.414,14.094,3.751,95.473,18.44
2017-07-25 12:00:00+00:00,20.085,368.898,397.029,161.674,27.225,106.317,0.001,1005.97,15.661,2.805,83.245,18.294
2017-07-26 12:00:00+00:00,19.796,374.729,402.746,130.609,22.226,80.367,0,998.473,17.03,3.554,82.757,18.051
2017-07-27 12:00:00+00:00,19.442,351.358,396.796,176.775,30.753,100.584,0.075,996.89,15.619,3.291,75.613,18.057
2017-07-28 12:00:00+00:00,19.139,366.46,402.735,175.696,29.38,110.04,0.003,998.528,16.699,4.977,74.894,17.983
2017-07-29 12:00:00+00:00,18.823,376.827,407.008,175.493,31.075,114.237,0.074,998.26,17.142,3.393,80.179,18.192
2017-07-30 12:00:00+00:00,23.844,364.269,403.99,212.379,37.182,135.477,0.359,996.23,16.747,3.95,76.3,18.426
2017-07-31 12:00:00+00:00,22.061,345.19,399.981,192.196,34.708,102.696,0,1002.061,16.75,3.371,69.197,18.263
2017-08-01 12:00:00+00:00,20.759,342.927,399.692,209.583,39.786,113.032,0.005,1005.054,16.473,2.799,71.482,18.039
2017-08-02 12:00:00+00:00,20.112,376.642,398.217,107.812,19.895,66.342,0.09,1003.381,16.185,4.713,83.092,18.052
2017-08-03 12:00:00+00:00,19.726,382.423,408.281,170.354,31.537,112.958,0.009,997.1,18.134,6.025,74.958,17.977
2017-08-04 12:00:00+00:00,19.272,367.098,406.89,185.433,34.973,110.669,0,1001.179,17.772,4.437,67.671,18.053
2017-08-05 12:00:00+00:00,18.956,349.535,389.181,167.499,32.745,95.108,0.121,1007.101,14.736,2.43,71.182,18.051
2017-08-06 12:00:00+00:00,18.533,334.377,394.521,237.059,48.432,128.484,0,1012.016,15.486,2.833,65.244,17.589
2017-08-07 12:00:00+00:00,18.43,364.871,399.254,146.03,30.244,81.403,0,1007.954,16.098,2.473,80.19,17.715
2017-08-08 12:00:00+00:00,18.46,375.979,392.196,83.306,17.381,49.708,0.125,1001.479,14.806,1.576,89.973,17.824
2017-08-09 12:00:00+00:00,23.928,376.396,386.154,49.054,9.311,29.985,0.535,1005.379,13.814,3.469,95.583,17.465
2017-08-10 12:00:00+00:00,32.939,357.65,386.89,116.393,21.554,65.599,0,1013.531,14.534,3.177,80.83,17.095
2017-08-11 12:00:00+00:00,32.26,349.454,397.994,229.688,42.901,138.247,0.002,1008.802,16.075,3.098,72.543,16.921
2017-08-12 12:00:00+00:00,32.289,363.66,406.458,191.148,37.028,111.322,0,1005.746,17.918,3.4,70.056,17.699
2017-08-13 12:00:00+00:00,31.896,324.24,391.958,225.837,42.833,115.285,0,1011.567,15.345,1.996,66.674,17.702
2017-08-14 12:00:00+00:00,31.508,345.821,399.283,205.294,38.93,112.902,0,1008.591,16.79,2.524,74.97,17.528
2017-08-15 12:00:00+00:00,30.481,350.262,405.067,221.252,41.275,125.173,0,1005.785,18.194,2.294,66.534,17.984
2017-08-16 12:00:00+00:00,29.087,336.96,401.908,230.29,45.092,120.25,0,1009.381,17.315,3.188,62.029,17.931
2017-08-17 12:00:00+00:00,27.577,372.471,409.467,173.78,32.887,103.897,0.167,1002.007,18.732,3.959,77.296,18.049
2017-08-18 12:00:00+00:00,26.796,348.827,395.456,205.245,39.334,119.283,0.086,1001,15.613,4.118,77.226,18.218
2017-08-19 12:00:00+00:00,26.307,350.619,391.625,200.801,39.296,120.499,0.037,1006.447,14.921,4.341,71.108,17.734
2017-08-20 12:00:00+00:00,25.878,337.925,393.585,200.839,39.734,105.445,0.018,1013.206,15.184,2.806,68.602,17.474
2017-08-21 12:00:00+00:00,25.564,382.131,396.469,107.472,20.774,72.36,0.004,1013.021,15.565,2.023,85.775,17.598
2017-08-22 12:00:00+00:00,25.424,382.721,406.112,101.513,18.88,59.241,0,1010.412,17.246,1.822,85.426,17.827
2017-08-23 12:00:00+00:00,24.986,373.544,414.815,157.222,30.561,85.39,0.001,1004.204,19.225,3.154,78.602,18.194
2017-08-24 12:00:00+00:00,24.143,338.604,395.6,175.773,34.988,83.789,0,1007.221,16.122,2.88,73.271,18.137
2017-08-25 12:00:00+00:00,23.186,332.079,403.923,248.822,48.463,128.516,0,1008.116,17.012,1.83,70.656,17.898
2017-08-26 12:00:00+00:00,22.396,367.748,407.392,163.448,30.85,92.954,0,1007.168,17.812,1.595,76.861,17.977
2017-08-27 12:00:00+00:00,21.65,353.673,409.892,204.392,37.883,110.29,0,1009.619,17.756,1.832,75.212,18.305
2017-08-28 12:00:00+00:00,20.745,348.287,411.429,235.401,45.822,126.437,0,1008.661,18.76,2.136,75.04,18.296
2017-08-29 12:00:00+00:00,20.144,376.608,414.315,153.405,29.542,86.157,0.005,1004.074,18.998,2.408,77.471,18.357
2017-08-30 12:00:00+00:00,19.987,371.981,379.012,43.187,8.796,27.36,0.097,1003.37,12.654,3.734,88.966,18.046
2017-08-31 12:00:00+00:00,20.221,353.6,384.635,191.48,36.571,123.874,0.13,1007.805,13.125,2.043,78.393,17.133
2017-09-01 12:00:00+00:00,20.662,340.308,388.683,201.491,38.32,114.796,0.001,1012.09,13.606,1.78,80.024,16.661
2017-09-02 12:00:00+00:00,20.764,320.521,393.096,185.335,36.392,76.368,0.001,1012.647,14.059,2.008,78.682,16.623
2017-09-03 12:00:00+00:00,20.903,346.912,391.442,152.733,30.226,77.978,0.008,1005.098,14.744,3.136,74.797,16.25
2017-09-04 12:00:00+00:00,21.098,386.946,402.708,75.106,12.882,46.462,0.028,1003.19,16.754,3.321,92.638,16.386
2017-09-05 12:00:00+00:00,21.158,393.323,406.415,81.834,14.411,54.331,0.006,1004.156,17.373,4.125,86.503,16.901
2017-09-06 12:00:00+00:00,21.258,339.438,388.929,120.395,21.126,49.777,0,1008.409,14.325,3.505,73.481,16.629
2017-09-07 12:00:00+00:00,21.27,347.356,393.148,139.773,25.584,68.398,0.002,1003.96,14.693,3.23,74.021,16.2
2017-09-08 12:00:00+00:00,21.372,363.969,386.058,69.275,11.301,35.884,0.08,989.926,14.222,3.755,89.938,16.163
2017-09-09 12:00:00+00:00,21.347,321.923,377.192,142.316,24.023,63.025,0.042,987.864,11.908,2.836,86.726,15.715
2017-09-10 12:00:00+00:00,21.325,353.071,380.231,98.732,15.941,55.63,0.007,988.524,12.518,4.678,88.461,15.323
2017-09-11 12:00:00+00:00,21.806,324.954,381.352,135.624,23.835,55.392,0.161,983.471,13.145,5.803,79.411,15.069
2017-09-12 12:00:00+00:00,22.785,322.988,384.456,165.73,31.869,72.393,0.059,993.763,13.249,5.117,75.384,14.769
2017-09-13 12:00:00+00:00,22.782,328.179,382.108,153.578,28.638,71.011,0.013,987.822,13.372,6.487,69.621,14.793
2017-09-14 12:00:00+00:00,22.929,318.619,369.281,105.36,19.804,34.894,0.003,996.996,10.861,4.001,81.586,14.231
2017-09-15 12:00:00+00:00,23.07,321.938,370.581,145.685,26.629,70.413,0.053,1002.803,10.091,3.098,87.722,13.982
2017-09-16 12:00:00+00:00,23.357,356.983,366.919,91.973,15.904,66.134,0.042,1001.576,9.886,2.717,93.083,13.8
2017-09-17 12:00:00+00:00,26.854,341.908,368.994,105.384,17.515,60.784,0.106,1003.834,10.31,2.233,94.234,13.739
2017-09-18 12:00:00+00:00,32.785,339.262,376.383,130.924,22.314,71.489,0.011,1007.027,11.586,4.153,90.076,13.785
2017-09-19 12:00:00+00:00,32.877,320.975,372.44,137.846,23.912,62.469,0.003,1011.283,10.736,2.865,87.323,13.796
2017-09-20 12:00:00+00:00,32.712,337.019,377.908,105.175,18.565,45.72,0.001,1009.364,12.152,2.731,85.635,13.69
2017-09-21 12:00:00+00:00,32.824,359.463,394.3,137.014,25.344,76.833,0.013,1006.709,15.266,4.337,78.22,14.163
2017-09-22 12:00:00+00:00,32.358,323.842,380.331,189.761,35.431,97.84,0,1011.782,12.568,1.888,76.231,14.302
2017-09-23 12:00:00+00:00,31.9,355.898,383.133,88.324,15.956,45.132,0,1013.294,13.244,2.441,82.087,14.203
2017-09-24 12:00:00+00:00,31.811,329.21,391.988,152.14,29.61,59.753,0,1011.562,15.138,2.889,78.367,14.436
2017-09-25 12:00:00+00:00,31.654,362.252,396.308,106.531,20.128,52.346,0.004,1011.376,15.564,2.479,84.155,14.777
2017-09-26 12:00:00+00:00,31.318,362.742,390.121,60.198,11.499,21.319,0.004,1013.394,14.895,1.746,89.581,15.115
2017-09-27 12:00:00+00:00,31.403,361.025,388.485,105.05,19.701,57.889,0.026,1011.195,14.375,2.494,90.591,14.771
2017-09-28 12:00:00+00:00,31.3,362.421,394.683,89.46,15.82,41.378,0.04,1009.036,15.942,2.951,87.343,15.204
2017-09-29 12:00:00+00:00,31.258,376.433,392.175,51.413,8.587,27.085,0.039,1006.945,15.222,3.022,92.816,15.351
